voyage_route,waveh,bf,tw_head_beam_tail,tw_direction_index,tc_head_beam_tail,tc_direction_index,twspeed,tcspeed,slip,stw,sog,poweravgkw,me_foc_hfo,rpm
1.0,1.6183,4,Head,ESE,Head,NNW,10.7099,0.26,0.0,0.26,0.0,0.0,17.8,0.0
1.0,1.5245,4,Head,ESE,Head,NNW,10.1469,0.1961,0.0,0.25,0.1,0.0,17.5,0.0
1.0,1.5184,4,Head,SE,Head,N,10.1107,0.26,0.0,0.26,0.0,0.0,20.4,0.0
1.0,1.5831,4,Head,SE,Head,N,10.4985,0.28,0.0,0.28,0.0,0.0,19.9,0.0
1.0,1.5515,4,Head,SE,Head,N,10.3089,0.29,0.0,0.29,0.0,0.0,17.9,0.0
1.0,1.437,3,Head,ESE,Head,N,9.4959,0.37,0.0,0.37,0.0,0.0,19.1,0.0
1.0,1.3037,3,Head,ESE,Head,N,8.4295,0.19,0.0,0.19,0.0,0.0,20.1,0.0
1.0,1.273,3,Head,SE,Head,N,8.1837,0.23,0.0,0.23,0.0,0.0,18.3,0.0
1.0,1.2888,3,Head,SE,Head,N,8.3106,0.33,0.0,0.33,0.0,0.0,-3.8,0.0
1.0,1.3168,3,Head,SE,Head,NNW,8.5347,0.2337,0.0,0.28,0.1,0.0,-32.0,0.0
1.0,0.9201,2,Head,ESE,Head,NNW,5.6576,0.2363,0.0,0.29,0.1,0.0,-42.1,0.0
1.0,1.6176,4,Head,ESE,Head,NNW,10.7054,0.29,0.0,0.29,0.0,0.0,-14.4,0.0
1.0,1.2026,3,Beam,ESE,Head,N,7.6204,0.32,0.0,0.32,0.0,0.0,13.9,0.0
1.0,1.2992,3,Head,ESE,Head,N,8.3933,0.3,0.0,0.3,0.0,0.0,10.2,0.0
1.0,1.4892,3,Head,ESE,Head,N,9.9138,0.3,0.0,0.3,0.0,0.0,11.4,0.0
1.0,1.2253,3,Head,ESE,Head,N,7.8027,0.27,0.0,0.27,0.0,0.0,6.6,0.0
1.0,1.1485,3,Head,SE,Head,N,7.1882,0.29,0.0,0.29,0.0,0.0,10.2,0.0
1.0,1.2982,3,Head,ESE,Head,NNW,8.3857,0.2372,0.0,0.29,0.1,0.0,123.6,0.0
1.0,1.1346,3,Beam,ESE,Head,N,7.0765,0.23,0.0,0.23,0.0,0.0,238.9,0.0
1.0,1.2738,3,Head,ESE,Head,N,8.1903,0.26,0.0,0.26,0.0,0.0,9.1,0.0
1.0,1.3943,3,Head,ESE,Head,N,9.1548,0.29,0.0,0.29,0.0,0.0,8.5,0.0
1.0,0.6117,2,Head,ESE,Head,N,4.336,0.25,0.0,0.25,0.0,0.0,12.2,0.0
1.0,0.9286,2,Head,ESE,Head,NNW,5.6941,0.2087,0.0,0.26,0.1,0.0,9.9,0.0
1.0,0.475,2,Head,ESE,Head,N,3.7501,0.22,0.0,0.22,0.0,0.0,9.2,0.0
1.0,0.5225,2,Head,ESE,Head,WNW,3.9536,0.1692,0.0,0.22,0.1,0.0,11.1,0.0
1.0,1.0813,3,Head,ESE,Head,NNW,6.6502,0.2051,0.0,0.26,0.1,0.0,12.7,0.0
1.0,0.6968,2,Head,ESE,Head,NNW,4.7005,0.28,0.0,0.28,0.0,0.0,11.9,0.0
1.0,0.8336,2,Head,ESE,Head,NNW,5.2867,0.26,0.0,0.26,0.0,0.0,11.7,0.0
1.0,0.8366,2,Head,ESE,Head,NNW,5.2997,0.25,0.0,0.25,0.0,0.0,11.9,0.0
1.0,0.2577,1,Head,ESE,Head,N,2.5772,0.26,0.0,0.26,0.0,0.0,10.4,0.0
1.0,0.3814,2,Head,ESE,Head,N,3.3489,0.26,0.0,0.26,0.0,0.0,11.1,0.0
1.0,0.3856,2,Head,ESE,Head,WNW,3.367,0.1864,0.0,0.24,0.1,0.0,13.3,0.0
1.0,1.1348,3,Beam,ESE,Head,N,7.0783,0.25,0.0,0.25,0.0,0.0,11.9,0.0
1.0,0.3898,2,Beam,ESE,Head,N,3.3848,0.25,0.0,0.25,0.0,0.0,11.9,0.0
1.0,1.1801,3,Beam,ESE,Head,N,7.4407,0.28,0.0,0.28,0.0,0.0,14.3,0.0
1.0,1.0128,3,Beam,ESE,Head,N,6.1026,0.26,0.0,0.26,0.0,0.0,10.5,0.0
1.0,0.89,2,Beam,ESE,Head,N,5.5285,0.24,0.0,0.24,0.0,0.0,11.0,0.0
1.0,0.8446,2,Beam,ESE,Head,NNW,5.3339,0.2181,0.0,0.26,0.1,0.0,12.7,0.0
1.0,0.8447,2,Beam,ESE,Head,NNW,5.3343,0.2031,0.0,0.24,0.1,0.0,13.6,0.0
1.0,1.0857,3,Beam,ESE,Head,N,6.6853,0.26,0.0,0.26,0.0,0.0,12.1,0.0
1.0,1.2738,3,Head,SE,Head,NNW,8.1901,0.2677,0.0,0.3,0.1,0.0,12.1,0.0
1.0,1.1062,3,Head,SE,Head,NNW,6.8494,0.2536,0.0,0.28,0.1,0.0,11.7,0.0
1.0,1.4727,3,Beam,SE,Head,NNW,9.7814,0.2463,0.0,0.27,0.1,0.0,12.9,0.0
1.0,1.302,3,Head,SE,Head,NNW,8.4157,0.3702,0.0,0.25,0.2,0.0,12.5,0.0
1.0,1.3435,3,Head,SSE,Head,N,8.7478,0.3567,0.0,0.3,0.1,0.0,29.2,0.0
1.0,1.1172,3,Head,SSE,Head,NNE,6.9378,0.36,0.0,0.36,0.0,0.0,342.9,0.0
1.0,1.4916,3,Head,SSE,Head,NNE,9.933,0.27,0.0,0.27,0.0,0.0,12.7,0.0
1.0,1.4681,3,Head,SSE,Head,N,9.745,0.3183,0.0,0.26,0.1,0.0,13.9,0.0
1.0,1.2721,3,Head,SSE,Head,NNE,8.1768,0.3333,0.0,0.27,0.1,0.0,14.5,0.0
1.0,1.4701,3,Head,SSE,Head,NNE,9.7611,0.21,0.0,0.21,0.0,0.0,13.0,0.0
1.0,1.2955,3,Head,SSE,Head,NNE,8.3642,0.335,0.0,0.27,0.1,0.0,14.2,0.0
1.0,1.1762,3,Head,SSE,Head,NNE,7.4095,0.3176,0.0,0.25,0.1,0.0,12.3,0.0
1.0,1.3399,3,Head,S,Head,NNE,8.7191,0.3408,0.0,0.27,0.1,0.0,14.7,0.0
1.0,1.2806,3,Head,S,Head,NNE,8.2445,0.4507,0.0,0.38,0.1,0.0,14.2,0.0
1.0,1.5954,4,Head,S,Head,NNE,10.5725,0.4578,0.0,0.39,0.1,0.0,13.3,0.0
1.0,1.336,3,Head,SSE,Head,NNE,8.6879,0.34,0.0,0.34,0.0,0.0,12.0,0.0
1.0,1.1141,3,Head,S,Head,NNE,6.9125,0.3781,0.0,0.31,0.1,0.0,15.2,0.0
1.0,1.3017,3,Head,S,Head,NE,8.4134,0.37,0.0,0.37,0.0,0.0,13.4,0.0
1.0,1.2814,3,Head,S,Head,NE,8.2514,0.34,0.0,0.34,0.0,0.0,13.4,0.0
1.0,1.2568,3,Head,S,Head,NNE,8.0543,0.412,0.0,0.34,0.1,0.0,12.5,0.0
1.0,1.3103,3,Head,S,Head,NE,8.4822,0.51,0.0,0.51,0.0,0.0,15.4,0.0
1.0,1.3939,3,Head,S,Head,NE,9.1514,0.52,0.0,0.52,0.0,0.0,12.6,0.0
1.0,1.0958,3,Head,SSW,Head,NE,6.7667,0.25,0.0,0.25,0.0,0.0,15.5,0.0
1.0,1.3568,3,Head,SSW,Head,NE,8.8548,0.3,0.0,0.3,0.0,0.0,15.5,0.0
1.0,0.4389,2,Head,S,Head,NE,3.5954,0.74,0.0,0.74,0.0,0.0,13.2,0.0
1.0,1.3278,3,Head,SSW,Head,NE,8.6222,1.1,0.0,1.1,0.0,0.0,14.4,0.0
1.0,1.6061,4,Head,S,Head,NE,10.6368,0.28,0.0,0.28,0.0,0.0,14.6,0.0
1.0,0.4417,2,Head,SSW,Head,NNE,3.6072,0.3722,0.0,0.3,0.1,0.0,18.2,0.0
1.0,1.891,4,Head,SW,Head,NE,12.3461,0.29,0.0,0.29,0.0,0.0,15.0,0.0
1.0,1.5231,4,Head,SSW,Head,NNE,10.1388,0.4333,0.0,0.36,0.1,0.0,12.4,0.0
1.0,1.4657,3,Head,SSW,Head,NNE,9.7255,0.4619,0.0,0.39,0.1,0.0,14.2,0.0
1.0,1.1053,3,Head,SSW,Head,NNE,6.8423,0.4172,0.0,0.35,0.1,0.0,14.5,0.0
1.0,1.1067,3,Head,SSW,Head,NNE,6.8536,0.34,0.0,0.34,0.0,0.0,368.8,0.0
1.0,1.653,4,Head,SSW,Head,NNE,10.9179,0.36,0.0,0.36,0.0,0.0,14.8,0.0
1.0,1.4175,3,Head,SSW,Head,NNE,9.3402,0.38,0.0,0.38,0.0,0.0,14.4,0.0
1.0,1.6527,4,Head,SSW,Head,NNE,10.9163,0.36,0.0,0.36,0.0,0.0,14.5,0.0
1.0,2.3038,4,Head,SSW,Head,N,14.8228,0.2205,0.0,0.15,0.1,0.0,16.9,0.0
1.0,4.8459,6,Head,SSW,Head,NNE,24.3837,0.5933,0.0,0.31,0.3,0.0,16.9,0.0
1.0,3.7972,5,Head,SSW,Head,NNE,20.324,0.9711,0.0,0.49,0.5,0.0,14.6,0.0
1.0,3.9142,5,Head,S,Head,N,20.7139,0.4166,0.0,0.48,0.2,0.0,17.0,0.0
1.0,1.7567,4,Head,SSE,Head,NNE,11.5402,0.2937,0.0,0.39,0.1,0.0,16.9,0.0
1.0,1.9387,4,Head,S,Head,N,12.6322,0.4821,0.0,0.43,0.2,0.0,15.7,0.0
1.0,2.3215,4,Head,SSW,Head,NE,14.9288,0.43,0.0,0.43,0.0,0.0,17.4,0.0
1.0,1.1132,3,Head,S,Head,NNE,6.9053,0.5127,0.0,0.54,0.1,0.0,15.8,0.0
1.0,1.5878,4,Head,SSW,Head,NNE,10.5269,0.37,0.0,0.37,0.0,0.0,15.7,0.0
1.0,1.8016,4,Head,SSW,Head,NNE,11.8096,0.44,0.0,0.44,0.0,0.0,14.6,0.0
1.0,0.9,2,Head,S,Head,NNE,5.5714,0.48,0.0,0.48,0.0,0.0,17.0,0.0
1.0,1.099,3,Head,S,Head,NNE,6.7917,0.42,0.0,0.42,0.0,0.0,17.5,0.0
1.0,0.7301,2,Head,S,Head,NNE,4.8432,0.44,0.0,0.44,0.0,0.0,16.8,0.0
1.0,1.3194,3,Head,S,Head,NNE,8.5551,0.46,0.0,0.46,0.0,0.0,15.3,0.0
1.0,1.0952,3,Head,S,Head,NNE,6.7618,0.46,0.0,0.46,0.0,0.0,17.9,0.0
1.0,0.9587,2,Head,S,Head,NNE,5.8229,0.45,0.0,0.45,0.0,0.0,17.9,0.0
1.0,1.2502,3,Head,S,Head,NNE,8.0013,0.43,0.0,0.43,0.0,0.0,16.7,0.0
1.0,1.1013,3,Head,S,Head,NNE,6.8104,0.45,0.0,0.45,0.0,0.0,15.7,0.0
1.0,1.6854,4,Head,S,Head,NNE,11.1126,0.45,0.0,0.45,0.0,0.0,16.2,0.0
1.0,1.3489,3,Head,SSE,Head,NNE,8.7909,0.45,0.0,0.45,0.0,0.0,16.0,0.0
1.0,1.0368,3,Head,SSE,Head,NNE,6.2944,0.44,0.0,0.44,0.0,0.0,18.6,0.0
1.0,0.6607,2,Head,SSE,Head,NNE,4.546,0.46,0.0,0.46,0.0,0.0,17.3,0.0
1.0,0.8875,2,Head,SSE,Head,NNE,5.5179,0.44,0.0,0.44,0.0,0.0,16.0,0.0
1.0,1.0893,3,Head,SSE,Head,NNE,6.7142,0.41,0.0,0.41,0.0,0.0,342.5,0.0
1.0,1.013,3,Head,SSE,Head,NNE,6.1041,0.46,0.0,0.46,0.0,0.0,48.3,0.0
1.0,0.798,2,Head,SSE,Head,NNE,5.1344,0.45,0.0,0.45,0.0,0.0,17.7,0.0
1.0,1.0648,3,Head,SSE,Head,NNE,6.5187,0.42,0.0,0.42,0.0,0.0,17.8,0.0
1.0,0.9341,2,Head,SSE,Head,NNE,5.7176,0.44,0.0,0.44,0.0,0.0,16.1,0.0
1.0,1.0115,3,Head,SSE,Head,NNE,6.0922,0.46,0.0,0.46,0.0,0.0,18.5,0.0
1.0,1.0818,3,Head,SSE,Head,NNE,6.6541,0.49,0.0,0.49,0.0,0.0,16.0,0.0
1.0,0.7511,2,Head,SSE,Head,NNE,4.9335,0.47,0.0,0.47,0.0,0.0,17.9,0.0
1.0,0.7979,2,Head,SSE,Head,NNE,5.1339,0.46,0.0,0.46,0.0,0.0,15.9,0.0
1.0,1.1077,3,Head,SSE,Head,NNE,6.8619,0.47,0.0,0.47,0.0,0.0,14.6,0.0
1.0,1.2968,3,Head,SSE,Head,NNE,8.3745,0.4849,0.0,0.52,0.1,0.0,15.2,0.0
1.0,1.3379,3,Head,S,Head,NNE,8.7029,0.51,0.0,0.51,0.0,0.0,17.5,0.0
1.0,1.2282,3,Head,SSE,Head,NNE,7.8252,0.51,0.0,0.51,0.0,0.0,17.3,0.0
1.0,0.89,2,Head,SSE,Head,NNE,5.5285,0.48,0.0,0.48,0.0,0.0,18.0,0.0
1.0,0.5839,2,Head,SE,Head,NNE,4.2169,0.46,0.0,0.46,0.0,0.0,16.6,0.0
1.0,1.2618,3,Head,SSE,Head,NNE,8.0947,0.4575,0.0,0.49,0.1,0.0,16.7,0.0
1.0,1.4172,3,Head,S,Head,NNE,9.338,0.49,0.0,0.49,0.0,0.0,15.4,0.0
1.0,1.3293,3,Head,SSE,Head,NNE,8.6343,0.4413,0.0,0.47,0.1,0.0,18.4,0.0
1.0,1.0642,3,Head,SSE,Head,NNE,6.5132,0.4546,0.0,0.49,0.1,0.0,16.8,0.0
1.0,0.577,2,Head,SSE,Head,NNE,4.187,0.49,0.0,0.49,0.0,0.0,16.6,0.0
1.0,0.8961,2,Head,SE,Head,NNE,5.5547,0.51,0.0,0.51,0.0,0.0,16.3,0.0
1.0,0.6275,2,Beam,SE,Head,NNE,4.4037,0.52,0.0,0.52,0.0,0.0,15.9,0.0
1.0,0.4933,2,Beam,SE,Head,NNE,3.8283,0.51,0.0,0.51,0.0,0.0,17.2,0.0
1.0,0.9008,2,Beam,SE,Head,NNE,5.575,0.5,0.0,0.5,0.0,0.0,19.0,0.0
1.0,1.0653,3,Head,SE,Head,NNE,6.5221,0.5,0.0,0.5,0.0,0.0,15.5,0.0
1.0,1.182,3,Head,SSE,Head,NNE,7.4563,0.48,0.0,0.48,0.0,0.0,15.9,0.0
1.0,1.2807,3,Head,SSE,Head,NNE,8.246,0.48,0.0,0.48,0.0,0.0,17.7,0.0
1.0,0.976,2,Head,SSE,Head,NNE,5.8973,0.47,0.0,0.47,0.0,0.0,152.1,0.0
1.0,1.1279,3,Head,SSE,Head,NNE,7.023,0.5,0.0,0.5,0.0,0.0,259.0,0.0
1.0,1.0248,3,Head,SSE,Head,NNE,6.1982,0.4699,0.0,0.51,0.1,0.0,17.0,0.0
1.0,1.2211,3,Head,SSE,Head,NNE,7.7686,0.51,0.0,0.51,0.0,0.0,16.3,0.0
1.0,1.7224,4,Head,SSE,Head,NNE,11.3346,0.49,0.0,0.49,0.0,0.0,13.2,0.0
1.0,1.1796,3,Head,SSE,Head,N,7.4369,0.4646,0.0,0.51,0.1,0.0,19.4,0.0
1.0,1.386,3,Beam,SE,Head,NNE,9.0878,0.4523,0.0,0.49,0.1,0.0,17.9,0.0
1.0,1.3296,3,Head,SSE,Head,NNE,8.637,0.51,0.0,0.51,0.0,0.0,19.9,0.0
1.0,1.4199,3,Head,SSE,Head,NNE,9.3588,0.53,0.0,0.53,0.0,0.0,16.5,0.0
1.0,1.3721,3,Head,SSE,Head,NNE,8.977,0.52,0.0,0.52,0.0,0.0,16.4,0.0
1.0,1.2194,3,Head,SSE,Head,NNE,7.7552,0.52,0.0,0.52,0.0,0.0,17.7,0.0
1.0,1.3607,3,Head,S,Head,NNE,8.8855,0.55,0.0,0.55,0.0,0.0,16.2,0.0
1.0,1.3889,3,Head,SSE,Head,NNE,9.1115,0.5097,0.0,0.54,0.1,0.0,18.3,0.0
1.0,1.64,4,Head,SSE,Head,NNE,10.8401,0.55,0.0,0.55,0.0,0.0,18.0,0.0
1.0,1.605,4,Head,SSE,Head,NNE,10.6302,0.57,0.0,0.57,0.0,0.0,16.9,0.0
1.0,1.7158,4,Head,SSE,Head,NNE,11.2948,0.52,0.0,0.52,0.0,0.0,18.2,0.0
1.0,2.1032,4,Head,SSE,Head,NNE,13.6194,0.4976,0.0,0.53,0.1,0.0,17.1,0.0
1.0,1.6214,4,Head,SSE,Head,NNE,10.7285,0.56,0.0,0.56,0.0,0.0,17.3,0.0
1.0,1.7146,4,Head,SSE,Head,NNE,11.2877,0.54,0.0,0.54,0.0,0.0,18.6,0.0
1.0,1.7771,4,Head,SSE,Head,NNE,11.6624,0.55,0.0,0.55,0.0,0.0,18.6,0.0
1.0,1.6245,4,Head,SSE,Head,NNE,10.747,0.6,0.0,0.6,0.0,0.0,18.3,0.0
1.0,1.586,4,Head,SSE,Head,NNE,10.516,0.59,0.0,0.59,0.0,0.0,21.2,0.0
1.0,1.4633,3,Head,SSE,Head,NNE,9.7061,0.57,0.0,0.57,0.0,0.0,19.9,0.0
1.0,1.4437,3,Head,SSE,Head,NNE,9.5494,0.57,0.0,0.57,0.0,0.0,16.4,0.0
1.0,1.393,3,Head,SSE,Head,NNE,9.1441,0.54,0.0,0.54,0.0,0.0,17.7,0.0
1.0,1.5784,4,Head,S,Head,NE,10.4701,0.55,0.0,0.55,0.0,0.0,20.7,0.0
1.0,1.8223,4,Head,SSE,Head,NE,11.9338,0.56,0.0,0.56,0.0,0.0,17.7,0.0
1.0,1.6362,4,Head,S,Head,NE,10.8172,0.55,0.0,0.55,0.0,0.0,30.9,0.0
1.0,1.3474,3,Head,SSE,Head,NNE,8.7789,0.56,0.0,0.56,0.0,0.0,338.6,0.0
1.0,1.6419,4,Head,S,Head,NNE,10.8513,0.56,0.0,0.56,0.0,0.0,15.8,0.0
1.0,1.409,3,Head,S,Head,NNE,9.272,0.56,0.0,0.56,0.0,0.0,15.2,0.0
1.0,1.7056,4,Head,S,Head,NNE,11.2334,0.56,0.0,0.56,0.0,0.0,19.5,0.0
1.0,0.9511,2,Head,S,Head,NNE,5.7905,0.55,0.0,0.55,0.0,0.0,18.6,0.0
1.0,1.3895,3,Head,SSE,Head,NNE,9.1163,0.57,0.0,0.57,0.0,0.0,18.9,0.0
1.0,1.1513,3,Head,SSE,Head,NNE,7.2107,0.56,0.0,0.56,0.0,0.0,15.4,0.0
1.0,1.3429,3,Head,SSE,Head,NNE,8.7431,0.58,0.0,0.58,0.0,0.0,16.2,0.0
1.0,1.2743,3,Head,SSE,Head,NNE,8.1945,0.59,0.0,0.59,0.0,0.0,21.1,0.0
1.0,1.3842,3,Head,SSE,Head,NNE,9.0733,0.61,0.0,0.61,0.0,0.0,19.8,0.0
1.0,1.3574,3,Head,SSE,Head,NNE,8.8592,0.66,0.0,0.66,0.0,0.0,18.9,0.0
1.0,1.1154,3,Head,SSE,Head,NNE,6.9231,0.62,0.0,0.62,0.0,0.0,17.8,0.0
1.0,1.0992,3,Head,SSE,Head,N,6.7934,0.5797,0.0,0.56,0.2,0.0,18.1,0.0
1.0,1.213,3,Head,S,Head,NNE,7.7042,0.5537,0.0,0.57,0.1,0.0,19.2,0.0
1.0,0.7961,2,Head,S,Head,NNE,5.1263,0.5501,0.0,0.56,0.1,0.0,19.9,0.0
1.0,1.0192,3,Head,SW,Head,NE,6.1535,0.65,0.0,0.65,0.0,0.0,16.9,0.0
1.0,0.7373,2,Head,S,Head,NE,4.874,0.63,0.0,0.63,0.0,0.0,18.9,0.0
1.0,1.0662,3,Head,S,Head,NE,6.5297,0.59,0.0,0.59,0.0,0.0,16.9,0.0
1.0,0.8473,2,Head,S,Head,NE,5.3455,0.57,0.0,0.57,0.0,0.0,20.3,0.0
1.0,0.2526,1,Head,SSW,Head,NE,2.5256,0.59,0.0,0.59,0.0,0.0,19.0,0.0
1.0,0.0179,0,Head,S,Head,NNE,0.1789,0.618,0.0,0.62,0.1,0.0,18.6,0.0
1.0,0.3628,2,Head,SSW,Head,NE,3.2691,0.63,0.0,0.63,0.0,0.0,16.6,0.0
1.0,1.0002,3,Head,SSW,Head,NNE,6.0016,0.6009,0.0,0.61,0.1,0.0,18.9,0.0
1.0,0.8219,2,Head,SSW,Head,NNE,5.2365,0.5881,0.0,0.6,0.1,0.0,16.4,0.0
1.0,0.4677,2,Head,SSW,Head,NNE,3.7189,0.56,0.0,0.56,0.0,0.0,18.4,0.0
1.0,0.6488,2,Head,SSW,Head,NNE,4.4949,0.56,0.0,0.56,0.0,0.0,19.3,0.0
1.0,0.9208,2,Head,SSW,Head,NNE,5.6607,0.56,0.0,0.56,0.0,0.0,19.0,0.0
1.0,0.744,2,Head,SSW,Head,NNE,4.9029,0.54,0.0,0.54,0.0,0.0,349.4,0.0
1.0,1.0523,3,Head,SSW,Head,NNE,6.4182,0.58,0.0,0.58,0.0,0.0,20.0,0.0
1.0,0.7323,2,Head,SSW,Head,NNE,4.8529,0.59,0.0,0.59,0.0,0.0,18.5,0.0
1.0,0.7323,2,Head,SSW,Head,NNE,4.8529,0.59,0.0,0.59,0.0,0.0,18.0,0.0
1.0,0.2909,1,Head,SSW,Head,NNE,2.9094,0.59,0.0,0.59,0.0,0.0,20.3,0.0
1.0,0.1016,1,Head,SSW,Head,NNE,1.0162,0.54,0.0,0.54,0.0,0.0,15.7,0.0
1.0,0.2182,1,Head,SSW,Head,NNE,2.1823,0.54,0.0,0.54,0.0,0.0,19.4,0.0
1.0,0.4242,2,Head,SSW,Head,NNE,3.5325,0.55,0.0,0.55,0.0,0.0,17.8,0.0
1.0,0.2132,1,Head,SSW,Head,NNE,2.1324,0.5637,0.0,0.59,0.1,0.0,18.5,0.0
1.0,0.294,1,Head,SSW,Head,NNE,2.9398,0.5287,0.0,0.56,0.1,0.0,16.2,0.0
1.0,0.9289,2,Head,S,Head,NNE,5.6954,0.54,0.0,0.54,0.0,0.0,17.7,0.0
1.0,1.09,3,Head,S,Head,NNE,6.7201,0.49,0.0,0.49,0.0,0.0,18.8,0.0
1.0,1.2826,3,Head,S,Head,NNE,8.2606,0.52,0.0,0.52,0.0,0.0,18.0,0.0
1.0,1.5773,4,Head,SSE,Head,N,10.4638,0.4897,0.0,0.52,0.1,0.0,18.0,0.0
1.0,1.4373,3,Head,SSE,Head,N,9.4982,0.4661,0.0,0.5,0.1,0.0,18.7,0.0
1.0,1.8098,4,Head,SSE,Head,N,11.8586,0.4094,0.0,0.45,0.1,0.0,18.3,0.0
1.0,1.7022,4,Head,S,Head,N,11.2132,0.435,0.0,0.48,0.1,0.0,19.1,0.0
1.0,1.6233,4,Head,S,Head,NNE,10.74,0.56,0.0,0.56,0.0,0.0,19.2,0.0
1.0,1.5996,4,Head,S,Head,N,10.5977,0.5,0.0,0.5,0.0,0.0,16.7,0.0
1.0,1.5418,4,Head,S,Head,N,10.2507,0.47,0.0,0.47,0.0,0.0,17.1,0.0
1.0,1.432,3,Head,S,Head,NNE,9.4556,0.48,0.0,0.48,0.0,0.0,18.3,0.0
1.0,1.3828,3,Head,S,Head,NNE,9.062,0.48,0.0,0.48,0.0,0.0,19.9,0.0
1.0,1.5676,4,Head,S,Head,N,10.4058,0.5,0.0,0.5,0.0,0.0,18.0,0.0
1.0,1.6285,4,Head,S,Head,N,10.7709,0.51,0.0,0.51,0.0,0.0,18.2,0.0
1.0,1.5393,4,Head,S,Head,N,10.2357,0.47,0.0,0.47,0.0,0.0,16.0,0.0
1.0,1.9301,4,Head,S,Head,N,12.5809,0.45,0.0,0.45,0.0,0.0,19.5,0.0
1.0,1.362,3,Head,S,Head,N,8.8961,0.44,0.0,0.44,0.0,0.0,19.2,0.0
1.0,1.6656,4,Head,S,Head,N,10.9936,0.48,0.0,0.48,0.0,0.0,358.4,0.0
1.0,1.4591,3,Head,S,Head,N,9.6725,0.44,0.0,0.44,0.0,0.0,15.0,0.0
1.0,1.7694,4,Head,S,Head,N,11.6162,0.4002,0.0,0.44,0.1,0.0,17.6,0.0
1.0,1.121,3,Head,S,Head,N,6.9677,0.42,0.0,0.42,0.0,0.0,18.4,0.0
1.0,1.4087,3,Head,S,Head,N,9.2695,0.45,0.0,0.45,0.0,0.0,19.3,0.0
1.0,1.4826,3,Head,S,Head,N,9.861,0.46,0.0,0.46,0.0,0.0,18.9,0.0
1.0,0.8658,2,Head,S,Head,N,5.4248,0.41,0.0,0.41,0.0,0.0,17.5,0.0
1.0,0.779,2,Head,SSE,Head,N,5.053,0.43,0.0,0.43,0.0,0.0,16.9,0.0
1.0,1.1927,3,Head,S,Head,N,7.5417,0.44,0.0,0.44,0.0,0.0,20.3,0.0
1.0,1.0984,3,Head,S,Head,N,6.7876,0.3661,0.0,0.41,0.1,0.0,19.9,0.0
1.0,1.0573,3,Head,SSE,Head,N,6.4584,0.39,0.0,0.39,0.0,0.0,18.8,0.0
1.0,1.2042,3,Head,SSE,Head,N,7.6335,0.4,0.0,0.4,0.0,0.0,18.0,0.0
1.0,1.0306,3,Head,SSE,Head,N,6.2444,0.43,0.0,0.43,0.0,0.0,17.0,0.0
1.0,1.2781,3,Head,SSE,Head,N,8.2248,0.39,0.0,0.39,0.0,0.0,21.9,0.0
1.0,1.1066,3,Head,SSE,Head,NNE,6.8527,0.38,0.0,0.38,0.0,0.0,20.3,0.0
1.0,1.0106,3,Head,SSE,Head,NNE,6.0851,0.38,0.0,0.38,0.0,0.0,17.7,0.0
1.0,0.6383,2,Head,SSW,Head,NNE,4.4499,0.41,0.0,0.41,0.0,0.0,18.1,0.0
1.0,0.8254,2,Head,S,Head,NNE,5.2518,0.4,0.0,0.4,0.0,0.0,18.0,0.0
1.0,0.9628,2,Head,SSE,Head,NNE,5.8404,0.43,0.0,0.43,0.0,0.0,19.1,0.0
1.0,1.1075,3,Head,SSE,Head,NNE,6.8604,0.41,0.0,0.41,0.0,0.0,19.8,0.0
1.0,1.2572,3,Head,SSE,Head,NNE,8.0573,0.35,0.0,0.35,0.0,0.0,17.7,0.0
1.0,0.5169,2,Head,S,Head,NNE,3.9295,0.38,0.0,0.38,0.0,0.0,17.9,0.0
1.0,1.199,3,Head,S,Head,NNE,7.5919,0.38,0.0,0.38,0.0,0.0,18.7,0.0
1.0,1.1625,3,Head,SSE,Head,NNE,7.3001,0.33,0.0,0.33,0.0,0.0,19.2,0.0
1.0,0.6989,2,Head,SSE,Head,NNE,4.7094,0.38,0.0,0.38,0.0,0.0,18.8,0.0
1.0,1.2764,3,Head,S,Head,NNE,8.2113,0.36,0.0,0.36,0.0,0.0,18.0,0.0
1.0,0.2961,1,Head,SSE,Head,N,2.9611,0.42,0.0,0.42,0.0,0.0,17.3,0.0
1.0,1.4598,3,Head,SE,Head,N,9.6783,0.35,0.0,0.35,0.0,0.0,262.4,0.0
1.0,1.3364,3,Head,SE,Head,NNE,8.6908,0.39,0.0,0.39,0.0,0.0,113.9,0.0
1.0,1.4771,3,Head,SSE,Head,NNE,9.817,0.39,0.0,0.39,0.0,0.0,16.6,0.0
1.0,1.1802,3,Head,SSE,Head,NNE,7.442,0.38,0.0,0.38,0.0,0.0,16.6,0.0
1.0,1.0076,3,Head,SSE,Head,NNE,6.061,0.4,0.0,0.4,0.0,0.0,16.9,0.0
1.0,1.2597,3,Head,SSE,Head,N,8.0779,0.3129,0.0,0.36,0.1,0.0,19.1,0.0
1.0,1.2836,3,Head,SSE,Head,N,8.2687,0.37,0.0,0.37,0.0,0.0,19.0,0.0
1.0,1.2361,3,Head,SE,Head,N,7.8885,0.44,0.0,0.44,0.0,0.0,17.9,0.0
1.0,1.3384,3,Head,SE,Head,N,8.707,0.41,0.0,0.41,0.0,0.0,17.5,0.0
