timeid,fig_dataset,fig_no,voyage_route,new_v_datetime,sog,bf
5098437,0,F02-1,0.0,2019-08-04 19:00:00,13.3,4.0
5098437,0,F02-1,0.0,2019-08-04 19:00:00,13.3,4.0
5098438,0,F02-1,0.0,2019-08-04 19:05:00,13.4,4.0
5098438,0,F02-1,0.0,2019-08-04 19:05:00,13.4,4.0
5098439,0,F02-1,0.0,2019-08-04 19:10:00,13.6,4.0
5098439,0,F02-1,0.0,2019-08-04 19:10:00,13.6,4.0
5098440,0,F02-1,0.0,2019-08-04 19:15:00,13.4,3.0
5098440,0,F02-1,0.0,2019-08-04 19:15:00,13.4,3.0
5098441,0,F02-1,0.0,2019-08-04 19:20:00,13.4,3.0
5098441,0,F02-1,0.0,2019-08-04 19:20:00,13.4,3.0
5098442,0,F02-1,0.0,2019-08-04 19:25:00,13.2,3.0
5098442,0,F02-1,0.0,2019-08-04 19:25:00,13.2,3.0
5098443,0,F02-1,0.0,2019-08-04 19:30:00,13.2,3.0
5098443,0,F02-1,0.0,2019-08-04 19:30:00,13.2,3.0
5098444,0,F02-1,0.0,2019-08-04 19:35:00,13.1,4.0
5098444,0,F02-1,0.0,2019-08-04 19:35:00,13.1,4.0
5098445,0,F02-1,0.0,2019-08-04 19:40:00,13.2,4.0
5098445,0,F02-1,0.0,2019-08-04 19:40:00,13.2,4.0
5098446,0,F02-1,0.0,2019-08-04 19:45:00,13.2,4.0
5098446,0,F02-1,0.0,2019-08-04 19:45:00,13.2,4.0
5098448,0,F02-1,0.0,2019-08-04 19:55:00,13.3,4.0
5098448,0,F02-1,0.0,2019-08-04 19:55:00,13.3,4.0
5098449,0,F02-1,0.0,2019-08-04 20:00:00,13.3,4.0
5098449,0,F02-1,0.0,2019-08-04 20:00:00,13.3,4.0
5098450,0,F02-1,0.0,2019-08-04 20:05:00,13.2,5.0
5098450,0,F02-1,0.0,2019-08-04 20:05:00,13.2,5.0
5098451,0,F02-1,0.0,2019-08-04 20:10:00,13.2,5.0
5098451,0,F02-1,0.0,2019-08-04 20:10:00,13.2,5.0
5098452,0,F02-1,0.0,2019-08-04 20:15:00,13.1,5.0
5098452,0,F02-1,0.0,2019-08-04 20:15:00,13.1,5.0
5098453,0,F02-1,0.0,2019-08-04 20:20:00,13.1,5.0
5098453,0,F02-1,0.0,2019-08-04 20:20:00,13.1,5.0
5098454,0,F02-1,0.0,2019-08-04 20:25:00,13.2,5.0
5098454,0,F02-1,0.0,2019-08-04 20:25:00,13.2,5.0
5098455,0,F02-1,0.0,2019-08-04 20:30:00,13.3,4.0
5098455,0,F02-1,0.0,2019-08-04 20:30:00,13.3,4.0
5098456,0,F02-1,0.0,2019-08-04 20:35:00,13.4,4.0
5098456,0,F02-1,0.0,2019-08-04 20:35:00,13.4,4.0
5098457,0,F02-1,0.0,2019-08-04 20:40:00,13.4,5.0
5098457,0,F02-1,0.0,2019-08-04 20:40:00,13.4,5.0
5098458,0,F02-1,0.0,2019-08-04 20:45:00,13.4,5.0
5098458,0,F02-1,0.0,2019-08-04 20:45:00,13.4,5.0
5098459,0,F02-1,0.0,2019-08-04 20:50:00,13.3,4.0
5098459,0,F02-1,0.0,2019-08-04 20:50:00,13.3,4.0
5098461,0,F02-1,0.0,2019-08-04 21:00:00,13.3,5.0
5098461,0,F02-1,0.0,2019-08-04 21:00:00,13.3,5.0
5098463,0,F02-1,0.0,2019-08-04 21:10:00,13.2,5.0
5098463,0,F02-1,0.0,2019-08-04 21:10:00,13.2,5.0
5098464,0,F02-1,0.0,2019-08-04 21:15:00,13.4,4.0
5098464,0,F02-1,0.0,2019-08-04 21:15:00,13.4,4.0
5098465,0,F02-1,0.0,2019-08-04 21:20:00,13.4,4.0
5098465,0,F02-1,0.0,2019-08-04 21:20:00,13.4,4.0
5098466,0,F02-1,0.0,2019-08-04 21:25:00,13.3,4.0
5098466,0,F02-1,0.0,2019-08-04 21:25:00,13.3,4.0
5098467,0,F02-1,0.0,2019-08-04 21:30:00,13.2,4.0
5098467,0,F02-1,0.0,2019-08-04 21:30:00,13.2,4.0
5098468,0,F02-1,0.0,2019-08-04 21:35:00,13.0,4.0
5098468,0,F02-1,0.0,2019-08-04 21:35:00,13.0,4.0
5098469,0,F02-1,0.0,2019-08-04 21:40:00,13.0,5.0
5098469,0,F02-1,0.0,2019-08-04 21:40:00,13.0,5.0
5098470,0,F02-1,0.0,2019-08-04 21:45:00,12.9,4.0
5098470,0,F02-1,0.0,2019-08-04 21:45:00,12.9,4.0
5098471,0,F02-1,0.0,2019-08-04 21:50:00,12.9,4.0
5098471,0,F02-1,0.0,2019-08-04 21:50:00,12.9,4.0
5098472,0,F02-1,0.0,2019-08-04 21:55:00,12.9,4.0
5098472,0,F02-1,0.0,2019-08-04 21:55:00,12.9,4.0
5098473,0,F02-1,0.0,2019-08-04 22:00:00,12.9,4.0
5098473,0,F02-1,0.0,2019-08-04 22:00:00,12.9,4.0
5098474,0,F02-1,0.0,2019-08-04 22:05:00,12.9,4.0
5098474,0,F02-1,0.0,2019-08-04 22:05:00,12.9,4.0
5098475,0,F02-1,0.0,2019-08-04 22:10:00,12.8,4.0
5098475,0,F02-1,0.0,2019-08-04 22:10:00,12.8,4.0
5098476,0,F02-1,0.0,2019-08-04 22:15:00,12.9,4.0
5098476,0,F02-1,0.0,2019-08-04 22:15:00,12.9,4.0
5098477,0,F02-1,0.0,2019-08-04 22:20:00,12.9,4.0
5098477,0,F02-1,0.0,2019-08-04 22:20:00,12.9,4.0
5098478,0,F02-1,0.0,2019-08-04 22:25:00,12.7,4.0
5098478,0,F02-1,0.0,2019-08-04 22:25:00,12.7,4.0
5098479,0,F02-1,0.0,2019-08-04 22:30:00,12.9,4.0
5098479,0,F02-1,0.0,2019-08-04 22:30:00,12.9,4.0
5098480,0,F02-1,0.0,2019-08-04 22:35:00,12.9,4.0
5098480,0,F02-1,0.0,2019-08-04 22:35:00,12.9,4.0
5098481,0,F02-1,0.0,2019-08-04 22:40:00,12.9,4.0
5098481,0,F02-1,0.0,2019-08-04 22:40:00,12.9,4.0
5098482,0,F02-1,0.0,2019-08-04 22:45:00,13.0,3.0
5098482,0,F02-1,0.0,2019-08-04 22:45:00,13.0,3.0
5098483,0,F02-1,0.0,2019-08-04 22:50:00,13.1,3.0
5098483,0,F02-1,0.0,2019-08-04 22:50:00,13.1,3.0
5098484,0,F02-1,0.0,2019-08-04 22:55:00,13.1,3.0
5098484,0,F02-1,0.0,2019-08-04 22:55:00,13.1,3.0
5098485,0,F02-1,0.0,2019-08-04 23:00:00,13.0,4.0
5098485,0,F02-1,0.0,2019-08-04 23:00:00,13.0,4.0
5098486,0,F02-1,0.0,2019-08-04 23:05:00,13.0,4.0
5098486,0,F02-1,0.0,2019-08-04 23:05:00,13.0,4.0
5098487,0,F02-1,0.0,2019-08-04 23:10:00,13.0,4.0
5098487,0,F02-1,0.0,2019-08-04 23:10:00,13.0,4.0
5098488,0,F02-1,0.0,2019-08-04 23:15:00,13.0,4.0
5098488,0,F02-1,0.0,2019-08-04 23:15:00,13.0,4.0
5098489,0,F02-1,0.0,2019-08-04 23:20:00,13.0,4.0
5098489,0,F02-1,0.0,2019-08-04 23:20:00,13.0,4.0
5098490,0,F02-1,0.0,2019-08-04 23:25:00,13.1,4.0
5098490,0,F02-1,0.0,2019-08-04 23:25:00,13.1,4.0
5098491,0,F02-1,0.0,2019-08-04 23:30:00,13.2,4.0
5098491,0,F02-1,0.0,2019-08-04 23:30:00,13.2,4.0
5098492,0,F02-1,0.0,2019-08-04 23:35:00,13.4,4.0
5098492,0,F02-1,0.0,2019-08-04 23:35:00,13.4,4.0
5098493,0,F02-1,0.0,2019-08-04 23:40:00,13.4,3.0
5098493,0,F02-1,0.0,2019-08-04 23:40:00,13.4,3.0
5098494,0,F02-1,0.0,2019-08-04 23:45:00,13.5,3.0
5098494,0,F02-1,0.0,2019-08-04 23:45:00,13.5,3.0
5098495,0,F02-1,0.0,2019-08-04 23:50:00,13.4,3.0
5098495,0,F02-1,0.0,2019-08-04 23:50:00,13.4,3.0
5098496,0,F02-1,0.0,2019-08-04 23:55:00,13.5,2.0
5098496,0,F02-1,0.0,2019-08-04 23:55:00,13.5,2.0
5098497,0,F02-1,0.0,2019-08-05 00:00:00,13.4,2.0
5098497,0,F02-1,0.0,2019-08-05 00:00:00,13.4,2.0
5098498,0,F02-1,0.0,2019-08-05 00:05:00,13.5,3.0
5098498,0,F02-1,0.0,2019-08-05 00:05:00,13.5,3.0
5098499,0,F02-1,0.0,2019-08-05 00:10:00,13.4,2.0
5098499,0,F02-1,0.0,2019-08-05 00:10:00,13.4,2.0
5098500,0,F02-1,0.0,2019-08-05 00:15:00,13.4,3.0
5098500,0,F02-1,0.0,2019-08-05 00:15:00,13.4,3.0
5098501,0,F02-1,0.0,2019-08-05 00:20:00,13.4,2.0
5098501,0,F02-1,0.0,2019-08-05 00:20:00,13.4,2.0
5098502,0,F02-1,0.0,2019-08-05 00:25:00,13.4,2.0
5098502,0,F02-1,0.0,2019-08-05 00:25:00,13.4,2.0
5098503,0,F02-1,0.0,2019-08-05 00:30:00,13.4,2.0
5098503,0,F02-1,0.0,2019-08-05 00:30:00,13.4,2.0
5098504,0,F02-1,0.0,2019-08-05 00:35:00,13.6,2.0
5098504,0,F02-1,0.0,2019-08-05 00:35:00,13.6,2.0
5098505,0,F02-1,0.0,2019-08-05 00:40:00,13.6,3.0
5098505,0,F02-1,0.0,2019-08-05 00:40:00,13.6,3.0
5098506,0,F02-1,0.0,2019-08-05 00:45:00,13.4,3.0
5098506,0,F02-1,0.0,2019-08-05 00:45:00,13.4,3.0
5098507,0,F02-1,0.0,2019-08-05 00:50:00,13.6,2.0
5098507,0,F02-1,0.0,2019-08-05 00:50:00,13.6,2.0
5098508,0,F02-1,0.0,2019-08-05 00:55:00,13.6,3.0
5098508,0,F02-1,0.0,2019-08-05 00:55:00,13.6,3.0
5098510,0,F02-1,0.0,2019-08-05 01:05:00,13.5,3.0
5098510,0,F02-1,0.0,2019-08-05 01:05:00,13.5,3.0
5098511,0,F02-1,0.0,2019-08-05 01:10:00,13.6,4.0
5098511,0,F02-1,0.0,2019-08-05 01:10:00,13.6,4.0
5098512,0,F02-1,0.0,2019-08-05 01:15:00,13.6,4.0
5098512,0,F02-1,0.0,2019-08-05 01:15:00,13.6,4.0
5098513,0,F02-1,0.0,2019-08-05 01:20:00,13.6,4.0
5098513,0,F02-1,0.0,2019-08-05 01:20:00,13.6,4.0
5098514,0,F02-1,0.0,2019-08-05 01:25:00,13.5,4.0
5098514,0,F02-1,0.0,2019-08-05 01:25:00,13.5,4.0
5098515,0,F02-1,0.0,2019-08-05 01:30:00,13.5,3.0
5098515,0,F02-1,0.0,2019-08-05 01:30:00,13.5,3.0
5098516,0,F02-1,0.0,2019-08-05 01:35:00,13.4,3.0
5098516,0,F02-1,0.0,2019-08-05 01:35:00,13.4,3.0
5098517,0,F02-1,0.0,2019-08-05 01:40:00,13.4,3.0
5098517,0,F02-1,0.0,2019-08-05 01:40:00,13.4,3.0
5098518,0,F02-1,0.0,2019-08-05 01:45:00,13.4,3.0
5098518,0,F02-1,0.0,2019-08-05 01:45:00,13.4,3.0
5098519,0,F02-1,0.0,2019-08-05 01:50:00,13.4,3.0
5098519,0,F02-1,0.0,2019-08-05 01:50:00,13.4,3.0
5098520,0,F02-1,0.0,2019-08-05 01:55:00,13.4,1.0
5098520,0,F02-1,0.0,2019-08-05 01:55:00,13.4,1.0
5098521,0,F02-1,0.0,2019-08-05 02:00:00,13.4,3.0
5098521,0,F02-1,0.0,2019-08-05 02:00:00,13.4,3.0
5098522,0,F02-1,0.0,2019-08-05 02:05:00,13.4,3.0
5098522,0,F02-1,0.0,2019-08-05 02:05:00,13.4,3.0
5098523,0,F02-1,0.0,2019-08-05 02:10:00,13.4,3.0
5098523,0,F02-1,0.0,2019-08-05 02:10:00,13.4,3.0
5098524,0,F02-1,0.0,2019-08-05 02:15:00,13.3,3.0
5098524,0,F02-1,0.0,2019-08-05 02:15:00,13.3,3.0
5098525,0,F02-1,0.0,2019-08-05 02:20:00,13.3,2.0
5098525,0,F02-1,0.0,2019-08-05 02:20:00,13.3,2.0
5098526,0,F02-1,0.0,2019-08-05 02:25:00,13.2,2.0
5098526,0,F02-1,0.0,2019-08-05 02:25:00,13.2,2.0
5098527,0,F02-1,0.0,2019-08-05 02:30:00,13.0,2.0
5098527,0,F02-1,0.0,2019-08-05 02:30:00,13.0,2.0
5098528,0,F02-1,0.0,2019-08-05 02:35:00,12.8,3.0
5098528,0,F02-1,0.0,2019-08-05 02:35:00,12.8,3.0
5098529,0,F02-1,0.0,2019-08-05 02:40:00,12.5,3.0
5098529,0,F02-1,0.0,2019-08-05 02:40:00,12.5,3.0
5098530,0,F02-1,0.0,2019-08-05 02:45:00,12.5,4.0
5098530,0,F02-1,0.0,2019-08-05 02:45:00,12.5,4.0
5098531,0,F02-1,0.0,2019-08-05 02:50:00,12.6,4.0
5098531,0,F02-1,0.0,2019-08-05 02:50:00,12.6,4.0
5098532,0,F02-1,0.0,2019-08-05 02:55:00,12.8,4.0
5098532,0,F02-1,0.0,2019-08-05 02:55:00,12.8,4.0
5098533,0,F02-1,0.0,2019-08-05 03:00:00,13.0,2.0
5098533,0,F02-1,0.0,2019-08-05 03:00:00,13.0,2.0
5098534,0,F02-1,0.0,2019-08-05 03:05:00,13.2,2.0
5098534,0,F02-1,0.0,2019-08-05 03:05:00,13.2,2.0
5098535,0,F02-1,0.0,2019-08-05 03:10:00,13.4,3.0
5098535,0,F02-1,0.0,2019-08-05 03:10:00,13.4,3.0
5098536,0,F02-1,0.0,2019-08-05 03:15:00,13.4,3.0
5098536,0,F02-1,0.0,2019-08-05 03:15:00,13.4,3.0
5098537,0,F02-1,0.0,2019-08-05 03:20:00,13.4,3.0
5098537,0,F02-1,0.0,2019-08-05 03:20:00,13.4,3.0
5098538,0,F02-1,0.0,2019-08-05 03:25:00,13.2,2.0
5098538,0,F02-1,0.0,2019-08-05 03:25:00,13.2,2.0
5098539,0,F02-1,0.0,2019-08-05 03:30:00,13.2,2.0
5098539,0,F02-1,0.0,2019-08-05 03:30:00,13.2,2.0
5098540,0,F02-1,0.0,2019-08-05 03:35:00,13.1,1.0
5098540,0,F02-1,0.0,2019-08-05 03:35:00,13.1,1.0
5098541,0,F02-1,0.0,2019-08-05 03:40:00,13.1,1.0
5098541,0,F02-1,0.0,2019-08-05 03:40:00,13.1,1.0
5098542,0,F02-1,0.0,2019-08-05 03:45:00,13.0,1.0
5098542,0,F02-1,0.0,2019-08-05 03:45:00,13.0,1.0
5098543,0,F02-1,0.0,2019-08-05 03:50:00,12.9,0.0
5098543,0,F02-1,0.0,2019-08-05 03:50:00,12.9,0.0
5098544,0,F02-1,0.0,2019-08-05 03:55:00,12.9,0.0
5098544,0,F02-1,0.0,2019-08-05 03:55:00,12.9,0.0
5098545,0,F02-1,0.0,2019-08-05 04:00:00,12.8,2.0
5098545,0,F02-1,0.0,2019-08-05 04:00:00,12.8,2.0
5098546,0,F02-1,0.0,2019-08-05 04:05:00,12.9,2.0
5098546,0,F02-1,0.0,2019-08-05 04:05:00,12.9,2.0
5098547,0,F02-1,0.0,2019-08-05 04:10:00,12.9,2.0
5098547,0,F02-1,0.0,2019-08-05 04:10:00,12.9,2.0
5098548,0,F02-1,0.0,2019-08-05 04:15:00,12.9,3.0
5098548,0,F02-1,0.0,2019-08-05 04:15:00,12.9,3.0
5098549,0,F02-1,0.0,2019-08-05 04:20:00,12.9,3.0
5098549,0,F02-1,0.0,2019-08-05 04:20:00,12.9,3.0
5098550,0,F02-1,0.0,2019-08-05 04:25:00,13.0,3.0
5098550,0,F02-1,0.0,2019-08-05 04:25:00,13.0,3.0
5098551,0,F02-1,0.0,2019-08-05 04:30:00,13.1,3.0
5098551,0,F02-1,0.0,2019-08-05 04:30:00,13.1,3.0
5098552,0,F02-1,0.0,2019-08-05 04:35:00,13.2,4.0
5098552,0,F02-1,0.0,2019-08-05 04:35:00,13.2,4.0
5098553,0,F02-1,0.0,2019-08-05 04:40:00,13.3,3.0
5098553,0,F02-1,0.0,2019-08-05 04:40:00,13.3,3.0
5098554,0,F02-1,0.0,2019-08-05 04:45:00,13.2,2.0
5098554,0,F02-1,0.0,2019-08-05 04:45:00,13.2,2.0
5098555,0,F02-1,0.0,2019-08-05 04:50:00,13.1,2.0
5098555,0,F02-1,0.0,2019-08-05 04:50:00,13.1,2.0
5098556,0,F02-1,0.0,2019-08-05 04:55:00,13.1,2.0
5098556,0,F02-1,0.0,2019-08-05 04:55:00,13.1,2.0
5098557,0,F02-1,0.0,2019-08-05 05:00:00,13.2,3.0
5098557,0,F02-1,0.0,2019-08-05 05:00:00,13.2,3.0
5098558,0,F02-1,0.0,2019-08-05 05:05:00,13.2,3.0
5098558,0,F02-1,0.0,2019-08-05 05:05:00,13.2,3.0
5098559,0,F02-1,0.0,2019-08-05 05:10:00,13.1,3.0
5098559,0,F02-1,0.0,2019-08-05 05:10:00,13.1,3.0
5098560,0,F02-1,0.0,2019-08-05 05:15:00,13.1,2.0
5098560,0,F02-1,0.0,2019-08-05 05:15:00,13.1,2.0
5098561,0,F02-1,0.0,2019-08-05 05:20:00,13.2,3.0
5098561,0,F02-1,0.0,2019-08-05 05:20:00,13.2,3.0
5098562,0,F02-1,0.0,2019-08-05 05:25:00,13.2,3.0
5098562,0,F02-1,0.0,2019-08-05 05:25:00,13.2,3.0
5098563,0,F02-1,0.0,2019-08-05 05:30:00,13.2,3.0
5098563,0,F02-1,0.0,2019-08-05 05:30:00,13.2,3.0
5098564,0,F02-1,0.0,2019-08-05 05:35:00,13.2,2.0
5098564,0,F02-1,0.0,2019-08-05 05:35:00,13.2,2.0
5098565,0,F02-1,0.0,2019-08-05 05:40:00,13.2,2.0
5098565,0,F02-1,0.0,2019-08-05 05:40:00,13.2,2.0
5098566,0,F02-1,0.0,2019-08-05 05:45:00,13.2,2.0
5098566,0,F02-1,0.0,2019-08-05 05:45:00,13.2,2.0
5098567,0,F02-1,0.0,2019-08-05 05:50:00,13.3,2.0
5098567,0,F02-1,0.0,2019-08-05 05:50:00,13.3,2.0
5098568,0,F02-1,0.0,2019-08-05 05:55:00,13.2,2.0
5098568,0,F02-1,0.0,2019-08-05 05:55:00,13.2,2.0
5098569,0,F02-1,0.0,2019-08-05 06:00:00,13.1,2.0
5098569,0,F02-1,0.0,2019-08-05 06:00:00,13.1,2.0
5098570,0,F02-1,0.0,2019-08-05 06:05:00,13.1,1.0
5098570,0,F02-1,0.0,2019-08-05 06:05:00,13.1,1.0
5098571,0,F02-1,0.0,2019-08-05 06:10:00,13.1,2.0
5098571,0,F02-1,0.0,2019-08-05 06:10:00,13.1,2.0
5098572,0,F02-1,0.0,2019-08-05 06:15:00,13.2,2.0
5098572,0,F02-1,0.0,2019-08-05 06:15:00,13.2,2.0
5098573,0,F02-1,0.0,2019-08-05 06:20:00,13.2,2.0
5098573,0,F02-1,0.0,2019-08-05 06:20:00,13.2,2.0
5098574,0,F02-1,0.0,2019-08-05 06:25:00,13.3,2.0
5098574,0,F02-1,0.0,2019-08-05 06:25:00,13.3,2.0
5098575,0,F02-1,0.0,2019-08-05 06:30:00,13.3,2.0
5098575,0,F02-1,0.0,2019-08-05 06:30:00,13.3,2.0
5098576,0,F02-1,0.0,2019-08-05 06:35:00,13.3,3.0
5098576,0,F02-1,0.0,2019-08-05 06:35:00,13.3,3.0
5098577,0,F02-1,0.0,2019-08-05 06:40:00,13.5,3.0
5098577,0,F02-1,0.0,2019-08-05 06:40:00,13.5,3.0
5098578,0,F02-1,0.0,2019-08-05 06:45:00,13.5,3.0
5098578,0,F02-1,0.0,2019-08-05 06:45:00,13.5,3.0
5098579,0,F02-1,0.0,2019-08-05 06:50:00,13.3,3.0
5098579,0,F02-1,0.0,2019-08-05 06:50:00,13.3,3.0
5098580,0,F02-1,0.0,2019-08-05 06:55:00,13.3,3.0
5098580,0,F02-1,0.0,2019-08-05 06:55:00,13.3,3.0
5098581,0,F02-1,0.0,2019-08-05 07:00:00,13.3,1.0
5098581,0,F02-1,0.0,2019-08-05 07:00:00,13.3,1.0
5098582,0,F02-1,0.0,2019-08-05 07:05:00,13.3,1.0
5098582,0,F02-1,0.0,2019-08-05 07:05:00,13.3,1.0
5098583,0,F02-1,0.0,2019-08-05 07:10:00,13.2,0.0
5098583,0,F02-1,0.0,2019-08-05 07:10:00,13.2,0.0
5098584,0,F02-1,0.0,2019-08-05 07:15:00,13.2,2.0
5098584,0,F02-1,0.0,2019-08-05 07:15:00,13.2,2.0
5098585,0,F02-1,0.0,2019-08-05 07:20:00,13.3,3.0
5098585,0,F02-1,0.0,2019-08-05 07:20:00,13.3,3.0
5098586,0,F02-1,0.0,2019-08-05 07:25:00,13.3,3.0
5098586,0,F02-1,0.0,2019-08-05 07:25:00,13.3,3.0
5098587,0,F02-1,0.0,2019-08-05 07:30:00,13.2,3.0
5098587,0,F02-1,0.0,2019-08-05 07:30:00,13.2,3.0
5098588,0,F02-1,0.0,2019-08-05 07:35:00,13.2,4.0
5098588,0,F02-1,0.0,2019-08-05 07:35:00,13.2,4.0
5098589,0,F02-1,0.0,2019-08-05 07:40:00,13.2,3.0
5098589,0,F02-1,0.0,2019-08-05 07:40:00,13.2,3.0
5098590,0,F02-1,0.0,2019-08-05 07:45:00,13.2,3.0
5098590,0,F02-1,0.0,2019-08-05 07:45:00,13.2,3.0
5098591,0,F02-1,0.0,2019-08-05 07:50:00,13.2,3.0
5098591,0,F02-1,0.0,2019-08-05 07:50:00,13.2,3.0
5098592,0,F02-1,0.0,2019-08-05 07:55:00,13.2,3.0
5098592,0,F02-1,0.0,2019-08-05 07:55:00,13.2,3.0
5098593,0,F02-1,0.0,2019-08-05 08:00:00,13.4,3.0
5098593,0,F02-1,0.0,2019-08-05 08:00:00,13.4,3.0
5098594,0,F02-1,0.0,2019-08-05 08:05:00,13.3,3.0
5098594,0,F02-1,0.0,2019-08-05 08:05:00,13.3,3.0
5098595,0,F02-1,0.0,2019-08-05 08:10:00,13.3,3.0
5098595,0,F02-1,0.0,2019-08-05 08:10:00,13.3,3.0
5098596,0,F02-1,0.0,2019-08-05 08:15:00,13.3,3.0
5098596,0,F02-1,0.0,2019-08-05 08:15:00,13.3,3.0
5098597,0,F02-1,0.0,2019-08-05 08:20:00,13.4,3.0
5098597,0,F02-1,0.0,2019-08-05 08:20:00,13.4,3.0
5098598,0,F02-1,0.0,2019-08-05 08:25:00,13.4,2.0
5098598,0,F02-1,0.0,2019-08-05 08:25:00,13.4,2.0
5098599,0,F02-1,0.0,2019-08-05 08:30:00,13.3,2.0
5098599,0,F02-1,0.0,2019-08-05 08:30:00,13.3,2.0
5098600,0,F02-1,0.0,2019-08-05 08:35:00,13.4,3.0
5098600,0,F02-1,0.0,2019-08-05 08:35:00,13.4,3.0
5098601,0,F02-1,0.0,2019-08-05 08:40:00,13.5,3.0
5098601,0,F02-1,0.0,2019-08-05 08:40:00,13.5,3.0
5098602,0,F02-1,0.0,2019-08-05 08:45:00,13.6,3.0
5098602,0,F02-1,0.0,2019-08-05 08:45:00,13.6,3.0
5098603,0,F02-1,0.0,2019-08-05 08:50:00,13.3,3.0
5098603,0,F02-1,0.0,2019-08-05 08:50:00,13.3,3.0
5098604,0,F02-1,0.0,2019-08-05 08:55:00,13.3,3.0
5098604,0,F02-1,0.0,2019-08-05 08:55:00,13.3,3.0
5098605,0,F02-1,0.0,2019-08-05 09:00:00,13.5,4.0
5098605,0,F02-1,0.0,2019-08-05 09:00:00,13.5,4.0
5098606,0,F02-1,0.0,2019-08-05 09:05:00,13.4,3.0
5098606,0,F02-1,0.0,2019-08-05 09:05:00,13.4,3.0
5098607,0,F02-1,0.0,2019-08-05 09:10:00,13.4,3.0
5098607,0,F02-1,0.0,2019-08-05 09:10:00,13.4,3.0
5098608,0,F02-1,0.0,2019-08-05 09:15:00,13.5,3.0
5098608,0,F02-1,0.0,2019-08-05 09:15:00,13.5,3.0
5098609,0,F02-1,0.0,2019-08-05 09:20:00,13.4,2.0
5098609,0,F02-1,0.0,2019-08-05 09:20:00,13.4,2.0
5098610,0,F02-1,0.0,2019-08-05 09:25:00,13.5,3.0
5098610,0,F02-1,0.0,2019-08-05 09:25:00,13.5,3.0
5098611,0,F02-1,0.0,2019-08-05 09:30:00,13.5,3.0
5098611,0,F02-1,0.0,2019-08-05 09:30:00,13.5,3.0
5098612,0,F02-1,0.0,2019-08-05 09:35:00,13.6,3.0
5098612,0,F02-1,0.0,2019-08-05 09:35:00,13.6,3.0
5098613,0,F02-1,0.0,2019-08-05 09:40:00,13.6,3.0
5098613,0,F02-1,0.0,2019-08-05 09:40:00,13.6,3.0
5098614,0,F02-1,0.0,2019-08-05 09:45:00,13.6,3.0
5098614,0,F02-1,0.0,2019-08-05 09:45:00,13.6,3.0
5098615,0,F02-1,0.0,2019-08-05 09:50:00,13.6,2.0
5098615,0,F02-1,0.0,2019-08-05 09:50:00,13.6,2.0
5098616,0,F02-1,0.0,2019-08-05 09:55:00,13.6,3.0
5098616,0,F02-1,0.0,2019-08-05 09:55:00,13.6,3.0
5098617,0,F02-1,0.0,2019-08-05 10:00:00,13.7,2.0
5098617,0,F02-1,0.0,2019-08-05 10:00:00,13.7,2.0
5098618,0,F02-1,0.0,2019-08-05 10:05:00,13.8,3.0
5098618,0,F02-1,0.0,2019-08-05 10:05:00,13.8,3.0
5098619,0,F02-1,0.0,2019-08-05 10:10:00,13.8,2.0
5098619,0,F02-1,0.0,2019-08-05 10:10:00,13.8,2.0
5098620,0,F02-1,0.0,2019-08-05 10:15:00,13.7,3.0
5098620,0,F02-1,0.0,2019-08-05 10:15:00,13.7,3.0
5098621,0,F02-1,0.0,2019-08-05 10:20:00,13.8,3.0
5098621,0,F02-1,0.0,2019-08-05 10:20:00,13.8,3.0
5098622,0,F02-1,0.0,2019-08-05 10:25:00,13.8,3.0
5098622,0,F02-1,0.0,2019-08-05 10:25:00,13.8,3.0
5098623,0,F02-1,0.0,2019-08-05 10:30:00,13.6,3.0
5098623,0,F02-1,0.0,2019-08-05 10:30:00,13.6,3.0
5098624,0,F02-1,0.0,2019-08-05 10:35:00,13.5,3.0
5098624,0,F02-1,0.0,2019-08-05 10:35:00,13.5,3.0
5098625,0,F02-1,0.0,2019-08-05 10:40:00,13.5,2.0
5098625,0,F02-1,0.0,2019-08-05 10:40:00,13.5,2.0
5098626,0,F02-1,0.0,2019-08-05 10:45:00,13.4,3.0
5098626,0,F02-1,0.0,2019-08-05 10:45:00,13.4,3.0
5098627,0,F02-1,0.0,2019-08-05 10:50:00,13.4,2.0
5098627,0,F02-1,0.0,2019-08-05 10:50:00,13.4,2.0
5098628,0,F02-1,0.0,2019-08-05 10:55:00,13.4,1.0
5098628,0,F02-1,0.0,2019-08-05 10:55:00,13.4,1.0
5098629,0,F02-1,0.0,2019-08-05 11:00:00,13.5,1.0
5098629,0,F02-1,0.0,2019-08-05 11:00:00,13.5,1.0
5098630,0,F02-1,0.0,2019-08-05 11:05:00,13.6,1.0
5098630,0,F02-1,0.0,2019-08-05 11:05:00,13.6,1.0
5098631,0,F02-1,0.0,2019-08-05 11:10:00,13.5,0.0
5098631,0,F02-1,0.0,2019-08-05 11:10:00,13.5,0.0
5098632,0,F02-1,0.0,2019-08-05 11:15:00,13.4,1.0
5098632,0,F02-1,0.0,2019-08-05 11:15:00,13.4,1.0
5098633,0,F02-1,0.0,2019-08-05 11:20:00,13.4,1.0
5098633,0,F02-1,0.0,2019-08-05 11:20:00,13.4,1.0
5098634,0,F02-1,0.0,2019-08-05 11:25:00,13.4,2.0
