timeid,fig_dataset,fig_no,rpm_percentage,me_sfoc
5098611,0,F02-1,0.77,206.33
5098611,0,F02-1,0.77,206.33
5098612,0,F02-1,0.77,207.02
5098612,0,F02-1,0.77,207.02
5098613,0,F02-1,0.77,207.95
5098613,0,F02-1,0.77,207.95
5098614,0,F02-1,0.77,206.76
5098614,0,F02-1,0.77,206.76
5098615,0,F02-1,0.77,207.77
5098615,0,F02-1,0.77,207.77
5098616,0,F02-1,0.77,275.38
5098616,0,F02-1,0.77,275.38
5098617,0,F02-1,0.77,207.19
5098617,0,F02-1,0.77,207.19
5098618,0,F02-1,0.77,207.48
5098618,0,F02-1,0.77,207.48
5098619,0,F02-1,0.77,207.64
5098619,0,F02-1,0.77,207.64
5098620,0,F02-1,0.77,207.22
5098620,0,F02-1,0.77,207.22
5098621,0,F02-1,0.77,207.93
5098621,0,F02-1,0.77,207.93
5098622,0,F02-1,0.77,208.04
5098622,0,F02-1,0.77,208.04
5098623,0,F02-1,0.77,207.81
5098623,0,F02-1,0.77,207.81
5098624,0,F02-1,0.77,207.87
5098624,0,F02-1,0.77,207.87
5098625,0,F02-1,0.77,207.06
5098625,0,F02-1,0.77,207.06
5098626,0,F02-1,0.77,207.56
5098626,0,F02-1,0.77,207.56
5098627,0,F02-1,0.77,206.71
5098627,0,F02-1,0.77,206.71
5098628,0,F02-1,0.77,207.73
5098628,0,F02-1,0.77,207.73
5098629,0,F02-1,0.77,208.25
5098629,0,F02-1,0.77,208.25
5098630,0,F02-1,0.77,207.74
5098630,0,F02-1,0.77,207.74
5098631,0,F02-1,0.77,207.59
5098631,0,F02-1,0.77,207.59
5098632,0,F02-1,0.77,207.33
5098632,0,F02-1,0.77,207.33
5098633,0,F02-1,0.77,207.08
5098633,0,F02-1,0.77,207.08
5098634,0,F02-1,0.77,208.05
5098634,0,F02-1,0.77,208.05
5098635,0,F02-1,0.77,207.6
5098635,0,F02-1,0.77,207.6
5098636,0,F02-1,0.77,207.09
5098636,0,F02-1,0.77,207.09
5098637,0,F02-1,0.77,206.66
5098637,0,F02-1,0.77,206.66
5098638,0,F02-1,0.77,205.93
5098638,0,F02-1,0.77,205.93
5098639,0,F02-1,0.77,207.13
5098639,0,F02-1,0.77,207.13
5098640,0,F02-1,0.77,206.12
5098640,0,F02-1,0.77,206.12
5098641,0,F02-1,0.77,206.36
5098641,0,F02-1,0.77,206.36
5098642,0,F02-1,0.77,207.05
5098642,0,F02-1,0.77,207.05
5098643,0,F02-1,0.77,276.04
5098643,0,F02-1,0.77,276.04
5098644,0,F02-1,0.77,206.97
5098644,0,F02-1,0.77,206.97
5098645,0,F02-1,0.77,206.59
5098645,0,F02-1,0.77,206.59
5098646,0,F02-1,0.77,206.69
5098646,0,F02-1,0.77,206.69
5098647,0,F02-1,0.77,207.64
5098647,0,F02-1,0.77,207.64
5098648,0,F02-1,0.77,208.2
5098648,0,F02-1,0.77,208.2
5098649,0,F02-1,0.77,206.84
5098649,0,F02-1,0.77,206.84
5098650,0,F02-1,0.77,207.0
5098650,0,F02-1,0.77,207.0
5098651,0,F02-1,0.77,207.08
5098651,0,F02-1,0.77,207.08
5098652,0,F02-1,0.77,207.64
5098652,0,F02-1,0.77,207.64
5098653,0,F02-1,0.77,206.8
5098653,0,F02-1,0.77,206.8
5098654,0,F02-1,0.77,206.75
5098654,0,F02-1,0.77,206.75
5098655,0,F02-1,0.77,208.16
5098655,0,F02-1,0.77,208.16
5098656,0,F02-1,0.77,207.67
5098656,0,F02-1,0.77,207.67
5098657,0,F02-1,0.77,207.2
5098657,0,F02-1,0.77,207.2
5098658,0,F02-1,0.77,208.75
5098658,0,F02-1,0.77,208.75
5098660,0,F02-1,0.77,207.78
5098660,0,F02-1,0.77,207.78
5098661,0,F02-1,0.77,208.29
5098661,0,F02-1,0.77,208.29
5098662,0,F02-1,0.77,208.17
5098662,0,F02-1,0.77,208.17
5098663,0,F02-1,0.77,208.42
5098663,0,F02-1,0.77,208.42
5098664,0,F02-1,0.77,207.38
5098664,0,F02-1,0.77,207.38
5098665,0,F02-1,0.77,207.97
5098665,0,F02-1,0.77,207.97
5098666,0,F02-1,0.77,207.51
5098666,0,F02-1,0.77,207.51
5098667,0,F02-1,0.77,207.52
5098667,0,F02-1,0.77,207.52
5098668,0,F02-1,0.77,207.38
5098668,0,F02-1,0.77,207.38
5098669,0,F02-1,0.77,207.9
5098669,0,F02-1,0.77,207.9
5098670,0,F02-1,0.77,277.51
5098670,0,F02-1,0.77,277.51
5098671,0,F02-1,0.77,210.19
5098671,0,F02-1,0.77,210.19
5098672,0,F02-1,0.77,208.15
5098672,0,F02-1,0.77,208.15
5098673,0,F02-1,0.77,207.4
5098673,0,F02-1,0.77,207.4
5098674,0,F02-1,0.77,208.64
5098674,0,F02-1,0.77,208.64
5098675,0,F02-1,0.77,208.72
5098675,0,F02-1,0.77,208.72
5098676,0,F02-1,0.77,207.59
5098676,0,F02-1,0.77,207.59
5098677,0,F02-1,0.77,206.8
5098677,0,F02-1,0.77,206.8
5098678,0,F02-1,0.77,207.85
5098678,0,F02-1,0.77,207.85
5098679,0,F02-1,0.77,208.28
5098679,0,F02-1,0.77,208.28
5098680,0,F02-1,0.77,208.42
5098680,0,F02-1,0.77,208.42
5098681,0,F02-1,0.77,207.82
5098681,0,F02-1,0.77,207.82
5098682,0,F02-1,0.77,207.21
5098682,0,F02-1,0.77,207.21
5098683,0,F02-1,0.77,208.38
5098683,0,F02-1,0.77,208.38
5098684,0,F02-1,0.77,207.16
5098684,0,F02-1,0.77,207.16
5098685,0,F02-1,0.77,208.04
5098685,0,F02-1,0.77,208.04
5098686,0,F02-1,0.77,208.54
5098686,0,F02-1,0.77,208.54
5098687,0,F02-1,0.77,208.45
5098687,0,F02-1,0.77,208.45
5098688,0,F02-1,0.77,208.68
5098688,0,F02-1,0.77,208.68
5098689,0,F02-1,0.77,208.29
5098689,0,F02-1,0.77,208.29
5098690,0,F02-1,0.77,209.17
5098690,0,F02-1,0.77,209.17
5098693,0,F02-1,0.77,209.12
5098693,0,F02-1,0.77,209.12
5098694,0,F02-1,0.77,208.61
5098694,0,F02-1,0.77,208.61
5098695,0,F02-1,0.77,208.35
5098695,0,F02-1,0.77,208.35
5098696,0,F02-1,0.77,209.37
5098696,0,F02-1,0.77,209.37
5098697,0,F02-1,0.77,239.45
5098697,0,F02-1,0.77,239.45
5098698,0,F02-1,0.77,245.6
5098698,0,F02-1,0.77,245.6
5098699,0,F02-1,0.77,208.56
5098699,0,F02-1,0.77,208.56
5098700,0,F02-1,0.77,208.29
5098700,0,F02-1,0.77,208.29
5098701,0,F02-1,0.77,209.11
5098701,0,F02-1,0.77,209.11
5098702,0,F02-1,0.77,208.89
5098702,0,F02-1,0.77,208.89
5098703,0,F02-1,0.77,208.32
5098703,0,F02-1,0.77,208.32
5098704,0,F02-1,0.77,207.69
5098704,0,F02-1,0.77,207.69
5098705,0,F02-1,0.77,208.08
5098705,0,F02-1,0.77,208.08
5098706,0,F02-1,0.77,208.7
5098706,0,F02-1,0.77,208.7
5098707,0,F02-1,0.77,208.37
5098707,0,F02-1,0.77,208.37
5098708,0,F02-1,0.77,208.52
5098708,0,F02-1,0.77,208.52
5098709,0,F02-1,0.77,208.32
5098709,0,F02-1,0.77,208.32
5098710,0,F02-1,0.77,208.16
5098710,0,F02-1,0.77,208.16
5098711,0,F02-1,0.77,208.5
5098711,0,F02-1,0.77,208.5
5098712,0,F02-1,0.77,207.38
5098712,0,F02-1,0.77,207.38
5098713,0,F02-1,0.77,207.97
5098713,0,F02-1,0.77,207.97
5098714,0,F02-1,0.77,209.19
5098714,0,F02-1,0.77,209.19
5098715,0,F02-1,0.77,207.6
5098715,0,F02-1,0.77,207.6
5098717,0,F02-1,0.77,208.31
5098717,0,F02-1,0.77,208.31
5098718,0,F02-1,0.77,208.11
5098718,0,F02-1,0.77,208.11
5098719,0,F02-1,0.77,207.84
5098719,0,F02-1,0.77,207.84
5098720,0,F02-1,0.77,208.83
5098720,0,F02-1,0.77,208.83
5098721,0,F02-1,0.76,208.82
5098721,0,F02-1,0.76,208.82
5098722,0,F02-1,0.77,208.92
5098722,0,F02-1,0.77,208.92
5098723,0,F02-1,0.77,208.38
5098723,0,F02-1,0.77,208.38
5098724,0,F02-1,0.77,210.11
5098724,0,F02-1,0.77,210.11
5098725,0,F02-1,0.77,275.51
5098725,0,F02-1,0.77,275.51
5098726,0,F02-1,0.77,207.57
5098726,0,F02-1,0.77,207.57
5098727,0,F02-1,0.77,208.24
5098727,0,F02-1,0.77,208.24
5098728,0,F02-1,0.77,209.22
5098728,0,F02-1,0.77,209.22
5098729,0,F02-1,0.77,208.57
5098729,0,F02-1,0.77,208.57
5098730,0,F02-1,0.77,208.8
5098730,0,F02-1,0.77,208.8
5098731,0,F02-1,0.77,207.73
5098731,0,F02-1,0.77,207.73
5098732,0,F02-1,0.77,207.58
5098732,0,F02-1,0.77,207.58
5098733,0,F02-1,0.77,208.63
5098733,0,F02-1,0.77,208.63
5098734,0,F02-1,0.77,208.51
5098734,0,F02-1,0.77,208.51
5098735,0,F02-1,0.77,208.59
5098735,0,F02-1,0.77,208.59
5098736,0,F02-1,0.77,208.33
5098736,0,F02-1,0.77,208.33
5098737,0,F02-1,0.77,208.12
5098737,0,F02-1,0.77,208.12
5098739,0,F02-1,0.77,207.64
5098739,0,F02-1,0.77,207.64
5098740,0,F02-1,0.77,208.53
5098740,0,F02-1,0.77,208.53
5098741,0,F02-1,0.77,207.73
5098741,0,F02-1,0.77,207.73
5098742,0,F02-1,,
5098742,0,F02-1,,
5098743,0,F02-1,0.77,208.92
5098743,0,F02-1,0.77,208.92
5098744,0,F02-1,0.77,208.95
5098744,0,F02-1,0.77,208.95
5098745,0,F02-1,0.77,208.63
5098745,0,F02-1,0.77,208.63
5098746,0,F02-1,0.77,208.77
5098746,0,F02-1,0.77,208.77
5098747,0,F02-1,0.77,209.17
5098747,0,F02-1,0.77,209.17
5098748,0,F02-1,0.77,209.13
5098748,0,F02-1,0.77,209.13
5098749,0,F02-1,0.77,210.8
5098749,0,F02-1,0.77,210.8
5098750,0,F02-1,0.77,209.82
5098750,0,F02-1,0.77,209.82
5098751,0,F02-1,0.77,209.9
5098751,0,F02-1,0.77,209.9
5098752,0,F02-1,,
5098752,0,F02-1,,
5098754,0,F02-1,0.77,209.67
5098754,0,F02-1,0.77,209.67
5098755,0,F02-1,0.77,210.73
5098755,0,F02-1,0.77,210.73
5098756,0,F02-1,0.77,210.36
5098756,0,F02-1,0.77,210.36
5098757,0,F02-1,0.77,209.83
5098757,0,F02-1,0.77,209.83
5098758,0,F02-1,0.77,209.49
5098758,0,F02-1,0.77,209.49
5098759,0,F02-1,0.77,209.8
5098759,0,F02-1,0.77,209.8
5098760,0,F02-1,0.77,210.11
5098760,0,F02-1,0.77,210.11
5098761,0,F02-1,0.77,209.89
5098761,0,F02-1,0.77,209.89
5098762,0,F02-1,0.77,210.47
5098762,0,F02-1,0.77,210.47
5098763,0,F02-1,0.77,209.25
5098763,0,F02-1,0.77,209.25
5098765,0,F02-1,0.77,209.56
5098765,0,F02-1,0.77,209.56
5098766,0,F02-1,0.76,209.77
5098766,0,F02-1,0.76,209.77
5098767,0,F02-1,0.77,209.54
5098767,0,F02-1,0.77,209.54
5098768,0,F02-1,0.77,209.33
5098768,0,F02-1,0.77,209.33
5098769,0,F02-1,0.77,210.3
5098769,0,F02-1,0.77,210.3
5098770,0,F02-1,0.77,208.6
5098770,0,F02-1,0.77,208.6
5098771,0,F02-1,0.77,209.27
5098771,0,F02-1,0.77,209.27
5098772,0,F02-1,0.77,208.77
5098772,0,F02-1,0.77,208.77
5098773,0,F02-1,0.77,208.99
5098773,0,F02-1,0.77,208.99
5098774,0,F02-1,0.77,208.15
5098774,0,F02-1,0.77,208.15
5098775,0,F02-1,0.77,209.24
5098775,0,F02-1,0.77,209.24
5098776,0,F02-1,0.77,208.81
5098776,0,F02-1,0.77,208.81
5098777,0,F02-1,0.77,209.04
5098777,0,F02-1,0.77,209.04
5098778,0,F02-1,0.77,208.52
5098778,0,F02-1,0.77,208.52
5098779,0,F02-1,0.77,277.75
5098779,0,F02-1,0.77,277.75
5098780,0,F02-1,0.77,210.29
5098780,0,F02-1,0.77,210.29
5098781,0,F02-1,0.77,209.93
5098781,0,F02-1,0.77,209.93
5098782,0,F02-1,0.77,209.31
5098782,0,F02-1,0.77,209.31
5098783,0,F02-1,0.77,209.87
5098783,0,F02-1,0.77,209.87
5098784,0,F02-1,0.77,209.74
5098784,0,F02-1,0.77,209.74
5098785,0,F02-1,0.77,210.39
5098785,0,F02-1,0.77,210.39
5098786,0,F02-1,0.77,209.48
5098786,0,F02-1,0.77,209.48
5098787,0,F02-1,0.77,209.4
5098787,0,F02-1,0.77,209.4
5098788,0,F02-1,0.77,208.94
5098788,0,F02-1,0.77,208.94
5098789,0,F02-1,0.77,210.14
5098789,0,F02-1,0.77,210.14
5098790,0,F02-1,0.77,209.31
5098790,0,F02-1,0.77,209.31
5098791,0,F02-1,0.77,209.52
5098791,0,F02-1,0.77,209.52
5098792,0,F02-1,0.77,209.33
5098792,0,F02-1,0.77,209.33
5098793,0,F02-1,0.77,208.65
5098793,0,F02-1,0.77,208.65
5098794,0,F02-1,0.77,208.65
5098794,0,F02-1,0.77,208.65
5098795,0,F02-1,0.77,208.69
5098795,0,F02-1,0.77,208.69
5098796,0,F02-1,0.77,209.19
5098796,0,F02-1,0.77,209.19
5098797,0,F02-1,0.77,209.85
5098797,0,F02-1,0.77,209.85
5098798,0,F02-1,0.77,209.8
5098798,0,F02-1,0.77,209.8
5098799,0,F02-1,0.77,209.51
5098799,0,F02-1,0.77,209.51
5098800,0,F02-1,0.77,208.31
5098800,0,F02-1,0.77,208.31
5098801,0,F02-1,0.77,209.19
5098801,0,F02-1,0.77,209.19
5098802,0,F02-1,0.77,209.47
5098802,0,F02-1,0.77,209.47
5098803,0,F02-1,0.77,209.04
5098803,0,F02-1,0.77,209.04
5098804,0,F02-1,0.77,209.35
5098804,0,F02-1,0.77,209.35
5098805,0,F02-1,0.77,208.22
5098805,0,F02-1,0.77,208.22
5098806,0,F02-1,0.77,256.17
5098806,0,F02-1,0.77,256.17
5098807,0,F02-1,0.77,232.68
5098807,0,F02-1,0.77,232.68
5098808,0,F02-1,0.77,209.13
5098808,0,F02-1,0.77,209.13
5098809,0,F02-1,0.77,209.62
5098809,0,F02-1,0.77,209.62
5098810,0,F02-1,0.77,209.13
5098810,0,F02-1,0.77,209.13
5098811,0,F02-1,0.77,209.17
5098811,0,F02-1,0.77,209.17
5098812,0,F02-1,0.77,208.51
5098812,0,F02-1,0.77,208.51
5098813,0,F02-1,0.77,208.36
5098813,0,F02-1,0.77,208.36
5098814,0,F02-1,0.77,209.43
5098814,0,F02-1,0.77,209.43
5098815,0,F02-1,0.77,208.82
5098815,0,F02-1,0.77,208.82
5098816,0,F02-1,0.77,208.05
5098816,0,F02-1,0.77,208.05
5098817,0,F02-1,0.77,208.62
5098817,0,F02-1,0.77,208.62
5098818,0,F02-1,0.77,207.68
5098818,0,F02-1,0.77,207.68
5098819,0,F02-1,0.77,208.6
5098819,0,F02-1,0.77,208.6
5098820,0,F02-1,0.77,207.91
5098820,0,F02-1,0.77,207.91
5098821,0,F02-1,0.77,208.22
5098821,0,F02-1,0.77,208.22
5098822,0,F02-1,0.77,208.32
5098822,0,F02-1,0.77,208.32
5098823,0,F02-1,0.77,207.34
5098823,0,F02-1,0.77,207.34
5098824,0,F02-1,0.77,207.41
5098824,0,F02-1,0.77,207.41
5098825,0,F02-1,0.77,209.17
5098825,0,F02-1,0.77,209.17
5098826,0,F02-1,0.77,209.18
5098826,0,F02-1,0.77,209.18
5098827,0,F02-1,0.77,209.54
5098827,0,F02-1,0.77,209.54
5098828,0,F02-1,0.77,208.96
5098828,0,F02-1,0.77,208.96
5098829,0,F02-1,0.77,208.76
5098829,0,F02-1,0.77,208.76
5098830,0,F02-1,0.77,208.67
5098830,0,F02-1,0.77,208.67
5098831,0,F02-1,0.77,208.8
5098831,0,F02-1,0.77,208.8
5098832,0,F02-1,0.77,208.32
5098832,0,F02-1,0.77,208.32
5098833,0,F02-1,0.77,219.44
5098833,0,F02-1,0.77,219.44
5098834,0,F02-1,0.77,272.17
5098834,0,F02-1,0.77,272.17
5098835,0,F02-1,0.77,208.96
5098835,0,F02-1,0.77,208.96
5098836,0,F02-1,0.77,209.37
5098836,0,F02-1,0.77,209.37
5098837,0,F02-1,0.77,208.74
5098837,0,F02-1,0.77,208.74
5098838,0,F02-1,0.77,209.62
5098838,0,F02-1,0.77,209.62
5098839,0,F02-1,0.77,208.42
5098839,0,F02-1,0.77,208.42
5098840,0,F02-1,0.77,209.11
5098840,0,F02-1,0.77,209.11
5098841,0,F02-1,0.77,209.75
5098841,0,F02-1,0.77,209.75
5098842,0,F02-1,0.77,209.37
5098842,0,F02-1,0.77,209.37
5098843,0,F02-1,0.77,209.31
5098843,0,F02-1,0.77,209.31
5098844,0,F02-1,0.77,209.17
5098844,0,F02-1,0.77,209.17
5098845,0,F02-1,0.77,209.51
5098845,0,F02-1,0.77,209.51
5098846,0,F02-1,0.77,208.94
5098846,0,F02-1,0.77,208.94
5098847,0,F02-1,0.77,209.29
5098847,0,F02-1,0.77,209.29
5098848,0,F02-1,0.77,207.94
5098848,0,F02-1,0.77,207.94
5098849,0,F02-1,0.77,209.46
5098849,0,F02-1,0.77,209.46
5098850,0,F02-1,0.77,209.21
5098850,0,F02-1,0.77,209.21
5098851,0,F02-1,0.77,208.84
5098851,0,F02-1,0.77,208.84
5098852,0,F02-1,0.77,209.1
5098852,0,F02-1,0.77,209.1
5098853,0,F02-1,0.77,208.4
5098853,0,F02-1,0.77,208.4
5098854,0,F02-1,0.77,209.18
5098854,0,F02-1,0.77,209.18
5098855,0,F02-1,0.77,209.62
5098855,0,F02-1,0.77,209.62
5098856,0,F02-1,0.77,209.45
5098856,0,F02-1,0.77,209.45
5098857,0,F02-1,0.77,209.26
5098857,0,F02-1,0.77,209.26
5098858,0,F02-1,0.77,209.72
5098858,0,F02-1,0.77,209.72
5098859,0,F02-1,0.77,209.23
5098859,0,F02-1,0.77,209.23
5098860,0,F02-1,0.77,209.23
5098860,0,F02-1,0.77,209.23
5098861,0,F02-1,0.77,281.89
5098861,0,F02-1,0.77,281.89
5098862,0,F02-1,0.77,209.07
5098862,0,F02-1,0.77,209.07
5098863,0,F02-1,0.77,210.25
5098863,0,F02-1,0.77,210.25
5098864,0,F02-1,0.77,209.35
5098864,0,F02-1,0.77,209.35
5098865,0,F02-1,0.77,209.31
5098865,0,F02-1,0.77,209.31
5098866,0,F02-1,0.77,209.44
5098866,0,F02-1,0.77,209.44
5098867,0,F02-1,0.77,209.36
5098867,0,F02-1,0.77,209.36
5098868,0,F02-1,0.77,209.7
5098868,0,F02-1,0.77,209.7
5098869,0,F02-1,0.77,210.38
5098869,0,F02-1,0.77,210.38
5098870,0,F02-1,0.77,209.62
5098870,0,F02-1,0.77,209.62
5098871,0,F02-1,0.77,209.38
5098871,0,F02-1,0.77,209.38
5098872,0,F02-1,0.77,209.7
5098872,0,F02-1,0.77,209.7
5098873,0,F02-1,0.77,210.84
5098873,0,F02-1,0.77,210.84
5098874,0,F02-1,0.77,209.36
5098874,0,F02-1,0.77,209.36
5098875,0,F02-1,0.77,209.17
5098875,0,F02-1,0.77,209.17
5098876,0,F02-1,0.77,209.51
5098876,0,F02-1,0.77,209.51
5098877,0,F02-1,0.77,210.07
5098877,0,F02-1,0.77,210.07
5098878,0,F02-1,0.77,209.09
5098878,0,F02-1,0.77,209.09
5098879,0,F02-1,0.77,209.88
5098879,0,F02-1,0.77,209.88
5098880,0,F02-1,0.77,209.32
5098880,0,F02-1,0.77,209.32
5098881,0,F02-1,0.77,209.16
5098881,0,F02-1,0.77,209.16
5098882,0,F02-1,0.77,209.7
5098882,0,F02-1,0.77,209.7
5098883,0,F02-1,0.77,209.35
5098883,0,F02-1,0.77,209.35
5098884,0,F02-1,0.77,209.26
5098884,0,F02-1,0.77,209.26
5098885,0,F02-1,0.77,209.6
5098885,0,F02-1,0.77,209.6
5098886,0,F02-1,0.77,209.47
5098886,0,F02-1,0.77,209.47
5098887,0,F02-1,0.77,208.73
5098887,0,F02-1,0.77,208.73
5098888,0,F02-1,0.77,278.91
5098888,0,F02-1,0.77,278.91
5098889,0,F02-1,0.77,208.43
5098889,0,F02-1,0.77,208.43
5098890,0,F02-1,0.77,209.09
5098890,0,F02-1,0.77,209.09
5098891,0,F02-1,0.77,209.91
5098891,0,F02-1,0.77,209.91
5098892,0,F02-1,0.77,208.82
5098892,0,F02-1,0.77,208.82
5098893,0,F02-1,0.77,208.48
5098893,0,F02-1,0.77,208.48
5098894,0,F02-1,,
5098894,0,F02-1,,
5098895,0,F02-1,0.77,208.31
5098895,0,F02-1,0.77,208.31
5098896,0,F02-1,0.77,209.7
5098896,0,F02-1,0.77,209.7
5098897,0,F02-1,,
5098897,0,F02-1,,
5098898,0,F02-1,0.77,207.26
5098898,0,F02-1,0.77,207.26
5098899,0,F02-1,0.77,209.39
5098899,0,F02-1,0.77,209.39
5098900,0,F02-1,0.77,208.11
5098900,0,F02-1,0.77,208.11
5098901,0,F02-1,0.77,209.01
5098901,0,F02-1,0.77,209.01
5098902,0,F02-1,0.77,208.45
5098902,0,F02-1,0.77,208.45
5098903,0,F02-1,0.77,208.19
5098903,0,F02-1,0.77,208.19
5098904,0,F02-1,0.77,208.4
5098904,0,F02-1,0.77,208.4
5098905,0,F02-1,0.77,208.73
5098905,0,F02-1,0.77,208.73
5098906,0,F02-1,0.77,208.83
5098906,0,F02-1,0.77,208.83
5098907,0,F02-1,0.77,208.23
5098907,0,F02-1,0.77,208.23
5098908,0,F02-1,0.77,209.05
5098908,0,F02-1,0.77,209.05
5098909,0,F02-1,0.77,208.41
5098909,0,F02-1,0.77,208.41
5098910,0,F02-1,0.77,209.3
5098910,0,F02-1,0.77,209.3
5098911,0,F02-1,0.77,208.14
5098911,0,F02-1,0.77,208.14
5098912,0,F02-1,0.77,207.81
5098912,0,F02-1,0.77,207.81
5098913,0,F02-1,0.77,207.64
5098913,0,F02-1,0.77,207.64
5098914,0,F02-1,0.77,207.98
5098914,0,F02-1,0.77,207.98
5098915,0,F02-1,,
5098915,0,F02-1,,
5098916,0,F02-1,0.77,221.84
5098916,0,F02-1,0.77,221.84
5098917,0,F02-1,,
5098917,0,F02-1,,
5098918,0,F02-1,0.77,207.74
5098918,0,F02-1,0.77,207.74
5098919,0,F02-1,0.77,208.07
5098919,0,F02-1,0.77,208.07
5098920,0,F02-1,0.77,208.03
5098920,0,F02-1,0.77,208.03
5098921,0,F02-1,0.77,208.02
5098921,0,F02-1,0.77,208.02
5098922,0,F02-1,0.77,207.8
5098922,0,F02-1,0.77,207.8
5098923,0,F02-1,0.77,207.79
5098923,0,F02-1,0.77,207.79
5098924,0,F02-1,0.77,208.45
5098924,0,F02-1,0.77,208.45
5098925,0,F02-1,0.77,208.9
5098925,0,F02-1,0.77,208.9
5098926,0,F02-1,0.77,208.89
5098926,0,F02-1,0.77,208.89
5098927,0,F02-1,0.77,208.93
5098927,0,F02-1,0.77,208.93
5098928,0,F02-1,0.77,208.97
5098928,0,F02-1,0.77,208.97
5098929,0,F02-1,0.77,208.97
5098929,0,F02-1,0.77,208.97
5098930,0,F02-1,0.77,208.92
5098930,0,F02-1,0.77,208.92
5098931,0,F02-1,0.77,208.25
5098931,0,F02-1,0.77,208.25
5098932,0,F02-1,0.77,208.03
5098932,0,F02-1,0.77,208.03
5098933,0,F02-1,0.77,209.27
5098933,0,F02-1,0.77,209.27
5098934,0,F02-1,0.77,208.06
5098934,0,F02-1,0.77,208.06
5098935,0,F02-1,0.77,209.29
5098935,0,F02-1,0.77,209.29
5098936,0,F02-1,0.77,209.25
5098936,0,F02-1,0.77,209.25
5098937,0,F02-1,0.77,209.21
5098937,0,F02-1,0.77,209.21
5098938,0,F02-1,0.77,209.55
5098938,0,F02-1,0.77,209.55
5098939,0,F02-1,0.77,209.16
5098939,0,F02-1,0.77,209.16
5098940,0,F02-1,0.77,209.8
5098940,0,F02-1,0.77,209.8
5098941,0,F02-1,0.77,209.32
5098941,0,F02-1,0.77,209.32
5098942,0,F02-1,0.77,223.86
5098942,0,F02-1,0.77,223.86
5098943,0,F02-1,0.77,266.52
5098943,0,F02-1,0.77,266.52
5098944,0,F02-1,0.77,209.19
5098944,0,F02-1,0.77,209.19
5098945,0,F02-1,0.8,206.31
5098945,0,F02-1,0.8,206.31
5098946,0,F02-1,0.81,204.81
5098946,0,F02-1,0.81,204.81
5098947,0,F02-1,0.83,204.28
5098947,0,F02-1,0.83,204.28
5098948,0,F02-1,0.84,203.84
5098948,0,F02-1,0.84,203.84
5098949,0,F02-1,0.86,202.31
5098949,0,F02-1,0.86,202.31
5098950,0,F02-1,0.87,201.98
5098950,0,F02-1,0.87,201.98
5098951,0,F02-1,0.89,200.45
5098951,0,F02-1,0.89,200.45
5098952,0,F02-1,0.91,200.18
5098952,0,F02-1,0.91,200.18
5098953,0,F02-1,0.92,199.67
5098953,0,F02-1,0.92,199.67
5098954,0,F02-1,0.94,198.86
5098954,0,F02-1,0.94,198.86
5098955,0,F02-1,0.94,198.84
5098955,0,F02-1,0.94,198.84
5098956,0,F02-1,0.94,199.1
5098956,0,F02-1,0.94,199.1
5098957,0,F02-1,0.94,198.46
5098957,0,F02-1,0.94,198.46
5098958,0,F02-1,0.94,198.26
5098958,0,F02-1,0.94,198.26
5098959,0,F02-1,0.94,198.87
5098959,0,F02-1,0.94,198.87
5098960,0,F02-1,0.94,198.51
5098960,0,F02-1,0.94,198.51
5098961,0,F02-1,0.94,198.93
5098961,0,F02-1,0.94,198.93
5098962,0,F02-1,0.94,198.74
5098962,0,F02-1,0.94,198.74
5098963,0,F02-1,0.94,198.74
5098963,0,F02-1,0.94,198.74
5098964,0,F02-1,0.94,199.33
5098964,0,F02-1,0.94,199.33
5098965,0,F02-1,0.94,198.64
5098965,0,F02-1,0.94,198.64
5098966,0,F02-1,0.94,199.19
5098966,0,F02-1,0.94,199.19
5098967,0,F02-1,0.94,199.62
5098967,0,F02-1,0.94,199.62
5098968,0,F02-1,0.94,199.35
5098968,0,F02-1,0.94,199.35
5098969,0,F02-1,0.94,199.44
5098969,0,F02-1,0.94,199.44
5098970,0,F02-1,0.94,234.34
5098970,0,F02-1,0.94,234.34
5098971,0,F02-1,0.94,199.38
5098971,0,F02-1,0.94,199.38
5098972,0,F02-1,0.94,198.88
5098972,0,F02-1,0.94,198.88
5098973,0,F02-1,0.94,199.6
5098973,0,F02-1,0.94,199.6
5098974,0,F02-1,0.94,199.3
5098974,0,F02-1,0.94,199.3
5098975,0,F02-1,0.94,199.35
5098975,0,F02-1,0.94,199.35
5098976,0,F02-1,0.94,199.75
5098976,0,F02-1,0.94,199.75
5098977,0,F02-1,0.94,199.88
5098977,0,F02-1,0.94,199.88
5098978,0,F02-1,0.94,199.59
5098978,0,F02-1,0.94,199.59
5098979,0,F02-1,0.94,199.22
5098979,0,F02-1,0.94,199.22
5098980,0,F02-1,0.94,199.32
5098980,0,F02-1,0.94,199.32
5098981,0,F02-1,0.94,199.65
5098981,0,F02-1,0.94,199.65
5098982,0,F02-1,0.92,200.33
5098982,0,F02-1,0.92,200.33
5098983,0,F02-1,0.88,201.4
5098983,0,F02-1,0.88,201.4
5098984,0,F02-1,0.83,204.2
5098984,0,F02-1,0.83,204.2
5098985,0,F02-1,0.79,206.42
5098985,0,F02-1,0.79,206.42
5098986,0,F02-1,0.77,209.96
5098986,0,F02-1,0.77,209.96
5098987,0,F02-1,0.77,209.36
